Input-Hidden
0,2271978;0,1302728;0,7911529;-0,3850477;
-0,9769568;0,2778181;0,08402383;0,7568691;
-0,5616621;1,156083;0,3960918;-0,3446352;
-0,4973339;-0,2066942;-0,5893363;-0,4180233;

Hidden-Output
-0,5489486;0,613681;0,4852322;-0,3444216;

Hidden Bias
-0,2780573;1,056369;0,8836253;0,09665439;

Output Bias
-0,3370808;
